time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1800000000000024,0.0899668952347,2.17535164204,20.3280552155,0.0535552306817,6.19835578778,0.0,0.546691557366,1.62208704182,5.73623252197,0.0248283161427,-0.119128768858,0.0,441.269814985795,440.8044232080005,441.82112750221677,442.85905701402874
3.2400000000000024,0.124419581717,2.27363551245,20.6736662228,0.0545962080433,6.19096425608,0.0,0.602390589936,1.65413818403,5.78378270986,-0.00504265249058,-0.132887280095,0.0,454.64249739187187,453.5250356265746,453.3062669426903,450.89901028532785
3.3000000000000025,0.16217137966,2.37374435478,21.0201317174,0.0545921890702,6.18314132946,0.0,0.656675427188,1.68279494534,5.76506475718,0.00838295015888,-0.125795899002,0.0,432.78989265815545,433.37036650381384,431.8020806120248,432.93342721528916
3.3600000000000025,0.203400786137,2.47561834322,21.3663245824,0.0546276845377,6.17566604374,0.0,0.718294248579,1.71301192437,5.77453392486,-0.0234213718628,-0.122278004298,0.0,441.63601194515223,441.9119295351082,443.23087010931926,440.60877827575734
3.4200000000000026,0.248797285843,2.57946304264,21.7161454585,0.0536773904175,6.16797000595,0.0,0.795629083328,1.74830077596,5.88546545798,-0.00386102711269,-0.144255467935,0.0,473.8147660450681,472.1074852389511,473.2941414602041,474.79754326205494
3.4800000000000026,0.298492976739,2.68517236305,22.0682839564,0.0535361640521,6.15894385955,0.0,0.861632418676,1.7753125987,5.85251922464,0.000502289007057,-0.1671421154,0.0,430.5724480387359,428.6087134569766,430.1013372088442,430.4708522501995
3.5400000000000027,0.352585316208,2.79261527324,22.4206477521,0.0534270506407,6.14900143212,0.0,0.942340435334,1.80607643175,5.89254716099,-0.00691968155187,-0.1629849878,0.0,453.18620004199585,453.4946512482429,453.5692580476974,452.97271619186137
3.6000000000000028,0.411457198393,2.90179823339,22.7735669558,0.0528575802052,6.13927611173,0.0,1.02088103996,1.83329215599,5.87135866071,-0.0152064521969,-0.160356011146,0.0,434.5670412380084,434.76174773103264,434.8647327932634,434.16999492221385
3.660000000000003,0.474678953626,3.01240887467,23.1216024,0.052441102865,6.12976137645,0.0,1.08724248064,1.85369834514,5.73039600425,0.00588290225638,-0.155246797685,0.0,393.9521893092325,394.39706751956015,392.20563044493747,394.16004274515547
3.720000000000003,0.543131367259,3.12461306372,23.4683295201,0.0525610103486,6.11999674067,0.0,1.19536904274,1.88641119739,5.82642841144,-0.00719673977105,-0.185174803093,0.0,471.98968214324987,469.64931471672634,470.63181459445326,469.6181530016875
3.780000000000003,0.617997079985,3.23868581817,23.8190987842,0.0516846138722,6.1087536229,0.0,1.3011399274,1.91591487771,5.86540080342,-0.0366585923272,-0.192211511916,0.0,454.7746329504053,454.17720753157323,455.64733468366313,453.28542971994773
3.840000000000003,0.699464623154,3.35451198714,24.1724116302,0.0491385197283,6.09732872531,0.0,1.41545845734,1.94468394534,5.91116463094,-0.0576583351919,-0.187049431285,0.0,457.7475663235836,458.1241207476309,458.11063040592074,456.4363934993701
3.900000000000003,0.787780481802,3.47194594769,24.5272426552,0.0455656292688,6.08578018952,0.0,1.52937254766,1.96942623285,5.91622637242,-0.0636225471435,-0.206440184605,0.0,447.0444233262506,445.4247985378112,445.67856466358165,445.18821955033695
3.960000000000003,0.88294486672,3.59074878892,24.881378816,0.042108467821,6.07366195505,0.0,1.64379124717,1.99033012049,5.8881485162,-0.0477238922,-0.194277914543,0.0,435.0862753533164,436.06253766266656,435.3046659953784,436.63090296575626
4.020000000000002,0.985236789855,3.71075480061,25.2340796452,0.0391863215706,6.06211572159,0.0,1.76690149287,2.00959006749,5.8683085704,-0.0507343692464,-0.188994210315,0.0,438.99722243294013,439.39893692388375,438.6565529783971,438.4049334331836
4.080000000000001,1.09559571978,3.8319419116,25.5876914871,0.0362713077071,6.05112845952,0.0,1.91267438411,2.02964725955,5.91809253093,-0.0445972062816,-0.173413656936,0.0,460.94451807453805,462.14306950495126,461.5492770620521,462.03212154622355
4.14,1.21432633161,3.95418487779,25.9418132759,0.0343846145661,6.04071777209,0.0,2.04585447499,2.04490782182,5.88576259637,-0.0133047795296,-0.173707492129,0.0,436.53886463857674,436.4847975065704,435.55899551568257,438.1682545205836
4.199999999999998,1.34151689242,4.07735305193,26.2951508841,0.0339876352011,6.03016677401,0.0,2.19467346359,2.06061712829,5.89167878084,0.00420576693822,-0.180514337904,0.0,449.8532510923268,449.2721448911202,449.0915015833405,450.50998110920744
